datetime,open,high,low,close,volume
2026-04-01 09:30:00,266.55,268.19,266.34,267.65,25301.0
2026-04-01 09:35:00,267.815,268.27,267.24,268.16,8961.0
2026-04-01 09:40:00,268.187,268.187,266.51,266.51,9353.0
2026-04-01 09:45:00,266.97,267.03,265.605,265.87,8531.0
2026-04-01 09:50:00,265.68,266.775,265.39,266.775,9877.0
2026-04-01 09:55:00,266.6,267.07,266.12,266.395,7581.0
2026-04-01 10:00:00,266.48,266.5999,265.99,266.35,7187.0
2026-04-01 10:05:00,266.35,266.7,266.04,266.21,8671.0
2026-04-01 10:10:00,266.22,266.85,265.96,265.96,23818.0
2026-04-01 10:15:00,266.13,266.13,265.47,265.79,4611.0
2026-04-01 10:20:00,265.77,266.12,265.75,265.752,5974.0
2026-04-01 10:25:00,265.89,266.17,265.65,266.17,6960.0
2026-04-01 10:30:00,266.05,266.33,265.72,266.01,11186.0
2026-04-01 10:35:00,265.99,266.3075,265.27,265.925,14256.0
2026-04-01 10:40:00,265.72,266.545,265.71,266.33,6716.0
2026-04-01 10:45:00,266.34,266.88,266.34,266.725,8725.0
2026-04-01 10:50:00,266.725,266.88,266.5101,266.73,4935.0
2026-04-01 10:55:00,266.6301,267.2,266.6301,266.8775,8066.0
2026-04-01 11:00:00,266.89,266.91,266.48,266.695,6364.0
2026-04-01 11:05:00,266.57,267.4,266.52,267.4,18883.0
2026-04-01 11:10:00,267.28,268.17,267.27,268.17,9327.0
2026-04-01 11:15:00,268.085,268.44,267.98,268.43,8233.0
2026-04-01 11:20:00,268.43,268.43,267.81,267.81,10163.0
2026-04-01 11:25:00,267.92,268.26,267.74,267.77,11342.0
2026-04-01 11:30:00,267.905,268.11,267.626,267.755,6622.0
2026-04-01 11:35:00,267.7901,268.01,267.78,267.97,4219.0
2026-04-01 11:40:00,267.97,268.0455,267.73,267.965,5460.0
2026-04-01 11:45:00,268.07,268.46,267.965,268.04,23455.0
2026-04-01 11:50:00,267.995,268.15,267.935,268.15,3172.0
2026-04-01 11:55:00,268.15,268.41,268.02,268.41,6462.0
2026-04-01 12:00:00,268.375,268.45,267.84,267.99,13755.0
2026-04-01 12:05:00,268.08,268.54,268.015,268.305,8926.0
2026-04-01 12:10:00,268.305,268.37,268.05,268.28,4907.0
2026-04-01 12:15:00,268.37,268.38,267.78,267.81,6177.0
2026-04-01 12:20:00,267.81,267.88,267.69,267.79,4237.0
2026-04-01 12:25:00,267.805,267.91,267.57,267.57,5393.0
2026-04-01 12:30:00,267.6599,268.16,267.56,268.16,4570.0
2026-04-01 12:35:00,268.22,268.29,267.96,268.0987,4159.0
2026-04-01 12:40:00,268.14,268.29,268.03,268.1501,4836.0
2026-04-01 12:45:00,268.24,268.3,267.87,268.085,3765.0
2026-04-01 12:50:00,268.09,268.19,267.99,268.135,4654.0
2026-04-01 12:55:00,268.06,268.135,267.93,268.13,5965.0
2026-04-01 13:00:00,268.2,268.2499,267.92,268.2499,3785.0
