datetime,open,high,low,close,volume
2026-04-01 09:30:00,97.255,98.26,97.085,98.0,492428.0
2026-04-01 09:35:00,98.0,98.36,97.86,98.09,213583.0
2026-04-01 09:40:00,98.1,98.1,97.75,97.845,180293.0
2026-04-01 09:45:00,97.86,97.975,96.985,97.04,181661.0
2026-04-01 09:50:00,97.04,97.29,96.985,97.14,151601.0
2026-04-01 09:55:00,97.14,97.475,97.04,97.44,117441.0
2026-04-01 10:00:00,97.445,97.58,97.36,97.475,81176.0
2026-04-01 10:05:00,97.52,97.645,97.26,97.551,116939.0
2026-04-01 10:10:00,97.55,97.55,97.06,97.065,92055.0
2026-04-01 10:15:00,97.08,97.19,97.01,97.12,111668.0
2026-04-01 10:20:00,97.11,97.125,96.96,97.055,73552.0
2026-04-01 10:25:00,97.055,97.08,96.88,97.01,75190.0
2026-04-01 10:30:00,97.019,97.23,96.91,97.055,98611.0
2026-04-01 10:35:00,97.055,97.2337,96.72,97.13,94248.0
2026-04-01 10:40:00,97.11,97.29,96.965,97.29,74967.0
2026-04-01 10:45:00,97.29,97.3,97.16,97.29,61955.0
2026-04-01 10:50:00,97.28,97.36,97.185,97.34,55211.0
2026-04-01 10:55:00,97.34,97.35,97.26,97.27,63052.0
2026-04-01 11:00:00,97.27,97.35,97.22,97.2347,59936.0
2026-04-01 11:05:00,97.23,97.355,97.16,97.3,59591.0
2026-04-01 11:10:00,97.3,97.3598,97.27,97.3,46011.0
2026-04-01 11:15:00,97.29,97.35,97.22,97.315,46553.0
2026-04-01 11:20:00,97.32,97.34,97.16,97.17,52233.0
2026-04-01 11:25:00,97.17,97.19,97.105,97.14,68729.0
2026-04-01 11:30:00,97.13,97.255,97.11,97.21,48622.0
2026-04-01 11:35:00,97.22,97.29,97.121,97.203,64477.0
2026-04-01 11:40:00,97.2296,97.27,97.13,97.17,51953.0
2026-04-01 11:45:00,97.1799,97.185,97.035,97.06,118686.0
2026-04-01 11:50:00,97.065,97.17,97.06,97.1699,43329.0
2026-04-01 11:55:00,97.16,97.23,97.1348,97.155,58300.0
2026-04-01 12:00:00,97.16,97.19,97.1,97.19,48835.0
2026-04-01 12:05:00,97.19,97.23,97.13,97.165,54872.0
2026-04-01 12:10:00,97.165,97.195,97.11,97.19,36013.0
2026-04-01 12:15:00,97.185,97.22,97.035,97.09,90625.0
2026-04-01 12:20:00,97.09,97.1,96.91,96.94,120116.0
2026-04-01 12:25:00,96.95,97.04,96.92,96.94,63756.0
2026-04-01 12:30:00,96.915,97.005,96.91,96.9866,48429.0
2026-04-01 12:35:00,96.99,97.17,96.96,97.16,134740.0
2026-04-01 12:40:00,97.16,97.29,97.14,97.2201,102468.0
2026-04-01 12:45:00,97.227,97.24,97.115,97.2,59512.0
2026-04-01 12:50:00,97.2,97.21,97.155,97.175,44988.0
2026-04-01 12:55:00,97.175,97.26,97.155,97.18,59514.0
2026-04-01 13:00:00,97.18,97.245,97.1601,97.235,35317.0
2026-04-01 13:05:00,97.24,97.275,97.16,97.275,88732.0
2026-04-01 13:10:00,97.275,97.3499,97.25,97.275,36527.0
2026-04-01 13:15:00,97.275,97.275,97.15,97.17,50220.0
2026-04-01 13:20:00,97.18,97.25,97.055,97.0918,41542.0
2026-04-01 13:25:00,97.09,97.13,97.05,97.075,56001.0
2026-04-01 13:30:00,97.08,97.14,97.03,97.04,44856.0
2026-04-01 13:35:00,97.04,97.09,96.98,97.07,45017.0
2026-04-01 13:40:00,97.07,97.2,97.07,97.175,101270.0
2026-04-01 13:45:00,97.18,97.185,97.09,97.11,53082.0
2026-04-01 13:50:00,97.105,97.165,97.09,97.09,54298.0
2026-04-01 13:55:00,97.09,97.145,97.0,97.02,61153.0
2026-04-01 14:00:00,97.03,97.03,96.74,96.785,66854.0
2026-04-01 14:05:00,96.77,96.86,96.77,96.84,70052.0
2026-04-01 14:10:00,96.84,96.8699,96.74,96.74,42750.0
2026-04-01 14:15:00,96.74,96.83,96.67,96.7,99049.0
2026-04-01 14:20:00,96.7,96.7228,96.525,96.55,56788.0
2026-04-01 14:25:00,96.5499,96.69,96.53,96.56,66260.0
