datetime,open,high,low,close,volume
2026-03-02 09:30:00,187.4489,187.4489,187.2301,187.2649,709.0
2026-03-02 09:35:00,187.0958,188.5133,186.7526,187.5583,34660.0
2026-03-02 09:40:00,187.0808,187.7225,185.5986,187.5384,10518.0
2026-03-02 09:45:00,187.3992,187.8966,186.2651,186.3895,13700.0
2026-03-02 09:50:00,186.5138,186.5635,185.8672,186.3447,12191.0
2026-03-02 09:55:00,186.3546,186.8023,185.8175,186.0661,9228.0
2026-03-02 10:00:00,186.0811,186.0811,184.0865,185.2902,20087.0
2026-03-02 10:05:00,185.3201,185.4195,183.793,183.793,16005.0
2026-03-02 10:10:00,184.0368,184.6426,184.0268,184.2532,13245.0
2026-03-02 10:15:00,184.0368,185.3201,183.8876,184.2656,12070.0
2026-03-02 10:20:00,184.2855,184.375,184.0567,184.2556,6295.0
2026-03-02 10:25:00,184.186,184.5143,183.2608,183.4697,12063.0
2026-03-02 10:30:00,183.7881,184.0467,182.9823,182.9823,25211.0
2026-03-02 10:35:00,183.042,184.0367,183.0121,183.8478,9371.0
2026-03-02 10:40:00,183.8478,184.0368,183.3603,183.7831,11639.0
2026-03-02 10:45:00,183.6027,184.0567,183.6027,183.9074,17717.0
2026-03-02 10:50:00,183.7483,184.1462,183.5692,183.808,8543.0
2026-03-02 10:55:00,183.7184,184.4546,183.4001,184.3849,12714.0
2026-03-02 11:00:00,184.4645,185.0316,183.9572,184.3103,19468.0
2026-03-02 11:05:00,184.3153,184.3302,183.9373,183.9671,10255.0
2026-03-02 11:10:00,183.9771,184.564,183.8279,184.5242,9551.0
2026-03-02 11:15:00,184.2954,184.3949,183.8677,184.1164,6547.0
2026-03-02 11:20:00,184.1661,184.1661,183.5792,183.9472,21793.0
2026-03-02 11:25:00,183.9472,184.176,183.7184,183.9622,9228.0
2026-03-02 11:30:00,183.808,184.0069,183.4399,183.4996,3748.0
2026-03-02 11:35:00,183.4996,183.808,183.231,183.6025,13749.0
2026-03-02 11:40:00,183.609,183.7582,183.4399,183.4946,4293.0
2026-03-02 11:45:00,183.4498,183.6786,183.1564,183.2708,9604.0
2026-03-02 11:50:00,183.4697,183.619,182.6888,182.6888,9993.0
2026-03-02 11:55:00,182.5646,182.7734,182.2461,182.3208,12892.0
2026-03-02 12:00:00,182.3481,182.853,182.2064,182.2163,13099.0
2026-03-02 12:05:00,182.1765,182.2014,181.5498,181.6393,26973.0
2026-03-02 12:10:00,181.6493,181.8283,181.0524,181.5,11877.0
2026-03-02 12:15:00,181.5,182.1865,181.5,181.8383,10906.0
2026-03-02 12:20:00,182.087,182.087,181.1718,181.3856,11714.0
2026-03-02 12:25:00,181.3359,181.5896,181.3359,181.4006,4929.0
2026-03-02 12:30:00,181.4254,181.9378,181.3762,181.6493,8279.0
2026-03-02 12:35:00,181.5896,181.9179,181.5846,181.7985,7021.0
2026-03-02 12:40:00,181.7985,182.1268,181.6393,182.087,11594.0
2026-03-02 12:45:00,182.1069,182.5744,182.0472,182.5297,13347.0
