datetime,open,high,low,close,volume
2026-04-01 09:30:00,580.13,582.73,574.87,581.795,1192549.0
2026-04-01 09:35:00,581.76,585.0,580.77,582.75,675432.0
2026-04-01 09:40:00,582.67,583.32,578.56,578.98,535412.0
2026-04-01 09:45:00,578.915,579.25,573.82,577.0,610257.0
2026-04-01 09:50:00,577.05,579.18,576.16,576.58,346002.0
2026-04-01 09:55:00,576.345,577.6699,576.06,577.65,284867.0
2026-04-01 10:00:00,577.66,579.2999,576.62,576.995,305100.0
2026-04-01 10:05:00,576.995,577.72,576.11,576.48,179620.0
2026-04-01 10:10:00,576.475,577.7397,576.33,577.455,175615.0
2026-04-01 10:15:00,577.45,578.4856,576.77,578.19,246167.0
2026-04-01 10:20:00,578.14,580.16,577.23,579.55,316314.0
2026-04-01 10:25:00,579.53,580.3099,578.9,579.43,203797.0
2026-04-01 10:30:00,579.27,579.91,578.3801,578.5,184370.0
2026-04-01 10:35:00,578.5,579.2,577.3,578.97,218847.0
2026-04-01 10:40:00,578.92,579.78,578.06,578.48,179983.0
2026-04-01 10:45:00,578.51,578.87,576.29,578.7,211537.0
2026-04-01 10:50:00,578.58,579.08,577.38,578.55,144349.0
2026-04-01 10:55:00,578.42,582.26,578.42,581.936,260415.0
2026-04-01 11:00:00,581.905,582.25,580.9158,581.275,264607.0
2026-04-01 11:05:00,581.265,582.59,580.8,581.73,147498.0
2026-04-01 11:10:00,581.68,582.2799,581.3165,581.6284,129414.0
2026-04-01 11:15:00,581.63,581.74,581.0,581.16,95934.0
2026-04-01 11:20:00,581.16,583.5,581.1,582.575,198070.0
2026-04-01 11:25:00,582.575,583.81,582.31,583.2799,306691.0
2026-04-01 11:30:00,583.126,583.2799,582.16,582.75,122774.0
2026-04-01 11:35:00,582.755,583.6999,581.96,582.36,174969.0
2026-04-01 11:40:00,582.36,583.26,582.25,583.08,173509.0
2026-04-01 11:45:00,583.07,583.86,582.68,583.825,113598.0
2026-04-01 11:50:00,583.7901,584.45,583.54,583.69,193428.0
2026-04-01 11:55:00,583.66,584.44,583.18,583.57,153367.0
2026-04-01 12:00:00,583.49,585.85,583.49,585.61,258494.0
2026-04-01 12:05:00,585.61,585.8,584.9,585.45,175727.0
2026-04-01 12:10:00,585.5199,585.5199,584.67,584.79,528240.0
2026-04-01 12:15:00,584.81,586.79,584.5,586.68,204142.0
2026-04-01 12:20:00,586.675,588.12,586.675,587.44,361662.0
2026-04-01 12:25:00,587.52,587.96,587.04,587.22,186907.0
2026-04-01 12:30:00,587.205,587.57,586.71,587.13,211292.0
2026-04-01 12:35:00,587.09,588.09,587.09,587.71,160150.0
2026-04-01 12:40:00,587.71,588.63,587.33,588.58,239809.0
2026-04-01 12:45:00,588.615,588.82,587.4,588.38,190184.0
2026-04-01 12:50:00,588.4428,589.12,588.4,588.995,166396.0
2026-04-01 12:55:00,588.95,589.87,588.81,589.61,248747.0
2026-04-01 13:00:00,589.63,591.025,589.475,590.93,317012.0
2026-04-01 13:05:00,590.87,591.5,590.39,590.9299,325053.0
2026-04-01 13:10:00,590.84,592.5465,590.84,591.13,417128.0
2026-04-01 13:15:00,591.1838,591.53,590.5359,590.72,140789.0
2026-04-01 13:20:00,590.7951,590.89,589.58,590.35,155094.0
2026-04-01 13:25:00,590.405,590.93,590.015,590.59,121881.0
2026-04-01 13:30:00,590.585,590.8199,589.19,589.3089,158465.0
2026-04-01 13:35:00,589.31,589.68,588.71,589.0,145246.0
2026-04-01 13:40:00,588.93,589.38,587.89,588.11,165194.0
2026-04-01 13:45:00,588.155,588.21,586.8,587.1,320479.0
2026-04-01 13:50:00,587.07,587.7815,586.87,587.545,196303.0
2026-04-01 13:55:00,587.535,588.16,586.09,586.22,188354.0
2026-04-01 14:00:00,586.185,586.36,584.73,585.45,386060.0
2026-04-01 14:05:00,585.33,585.89,584.4,584.75,197130.0
2026-04-01 14:10:00,584.75,585.23,583.4601,583.8,196152.0
2026-04-01 14:15:00,583.81,583.81,581.4,581.825,295056.0
2026-04-01 14:20:00,581.74,582.2496,579.88,580.105,291373.0
2026-04-01 14:25:00,580.01,580.91,579.22,579.52,241755.0
2026-04-01 14:30:00,579.6,579.69,578.33,578.765,250922.0
2026-04-01 14:35:00,578.7951,579.2099,578.0,578.865,251936.0
2026-04-01 14:40:00,578.83,580.0,578.11,578.515,264082.0
2026-04-01 14:45:00,578.62,578.78,577.48,577.715,175262.0
2026-04-01 14:50:00,577.71,578.6,577.1801,577.98,147890.0
2026-04-01 14:55:00,577.855,577.9999,576.3837,577.06,164113.0
2026-04-01 15:00:00,577.1599,578.13,577.08,577.41,142835.0
2026-04-01 15:05:00,577.21,578.82,577.07,578.54,197469.0
2026-04-01 15:10:00,578.545,578.63,577.3201,577.96,153122.0
2026-04-01 15:15:00,577.92,579.27,577.6,579.19,180201.0
2026-04-01 15:20:00,579.125,579.78,578.71,579.57,225865.0
2026-04-01 15:25:00,579.51,580.96,579.41,580.8,272380.0
2026-04-01 15:30:00,580.805,581.2,580.35,580.7,213580.0
2026-04-01 15:35:00,580.63,581.25,580.3,580.91,165052.0
2026-04-01 15:40:00,580.91,581.72,580.85,581.34,212155.0
2026-04-01 15:45:00,581.325,582.7699,581.25,582.445,232918.0
2026-04-01 15:50:00,582.52,582.56,578.91,579.18,486170.0
