datetime,open,high,low,close,volume
2026-05-01 09:30:00,147.87,148.39,147.25,147.78,173651.0
2026-05-01 09:35:00,147.78,148.21,147.5731,148.1,111987.0
2026-05-01 09:40:00,148.0382,148.1,147.805,147.92,116971.0
2026-05-01 09:45:00,147.915,148.3,147.81,148.275,138149.0
2026-05-01 09:50:00,148.275,148.7399,148.24,148.7399,68780.0
2026-05-01 09:55:00,148.74,148.78,148.525,148.78,67408.0
2026-05-01 10:00:00,148.74,148.91,148.56,148.62,136646.0
2026-05-01 10:05:00,148.61,149.085,148.58,148.89,111158.0
2026-05-01 10:10:00,148.905,149.135,148.785,148.795,369875.0
2026-05-01 10:15:00,148.83,149.17,148.815,149.17,77070.0
2026-05-01 10:20:00,149.17,149.19,149.005,149.09,75848.0
2026-05-01 10:25:00,149.11,149.16,148.77,148.85,58445.0
2026-05-01 10:30:00,148.86,149.27,148.86,149.25,87690.0
2026-05-01 10:35:00,149.22,149.28,148.96,149.0225,52553.0
2026-05-01 10:40:00,148.98,148.98,148.77,148.8,50032.0
2026-05-01 10:45:00,148.8,149.04,148.71,149.02,53471.0
2026-05-01 10:50:00,149.05,149.15,148.72,148.815,96686.0
2026-05-01 10:55:00,148.815,148.815,148.565,148.665,47954.0
2026-05-01 11:00:00,148.66,148.915,148.6,148.84,57489.0
2026-05-01 11:05:00,148.81,148.95,148.78,148.93,44832.0
2026-05-01 11:10:00,148.9,148.965,148.6401,148.7,44618.0
2026-05-01 11:15:00,148.71,148.78,148.555,148.555,60913.0
2026-05-01 11:20:00,148.56,148.6,148.4,148.55,51928.0
2026-05-01 11:25:00,148.545,148.56,148.395,148.435,58194.0
2026-05-01 11:30:00,148.44,148.445,148.27,148.33,44772.0
2026-05-01 11:35:00,148.37,148.39,148.22,148.28,44040.0
2026-05-01 11:40:00,148.275,148.58,148.275,148.58,38172.0
2026-05-01 11:45:00,148.615,148.68,148.52,148.53,37504.0
2026-05-01 11:50:00,148.52,148.6,148.46,148.52,54826.0
2026-05-01 11:55:00,148.53,148.54,148.38,148.43,30011.0
2026-05-01 12:00:00,148.42,148.45,148.28,148.38,38983.0
2026-05-01 12:05:00,148.39,148.4,148.28,148.29,40917.0
2026-05-01 12:10:00,148.3,148.315,147.995,148.03,47489.0
2026-05-01 12:15:00,148.03,148.03,147.925,147.95,40287.0
2026-05-01 12:20:00,147.96,147.99,147.73,147.75,57444.0
2026-05-01 12:25:00,147.74,147.8699,147.65,147.65,37219.0
2026-05-01 12:30:00,147.65,147.66,147.475,147.48,41557.0
2026-05-01 12:35:00,147.51,147.54,147.44,147.455,21304.0
2026-05-01 12:40:00,147.46,147.6051,147.42,147.5501,33061.0
2026-05-01 12:45:00,147.56,147.59,147.485,147.485,24607.0
2026-05-01 12:50:00,147.435,147.515,147.36,147.36,41235.0
2026-05-01 12:55:00,147.35,147.35,147.1901,147.2,31525.0
2026-05-01 13:00:00,147.17,147.25,147.13,147.16,39416.0
2026-05-01 13:05:00,147.17,147.27,147.06,147.16,38637.0
2026-05-01 13:10:00,147.152,147.205,147.1,147.195,34887.0
2026-05-01 13:15:00,147.21,147.22,147.09,147.16,33581.0
2026-05-01 13:20:00,147.15,147.19,147.13,147.16,31440.0
2026-05-01 13:25:00,147.17,147.3,147.15,147.28,34539.0
2026-05-01 13:30:00,147.29,147.51,147.27,147.51,44361.0
2026-05-01 13:35:00,147.52,147.55,147.285,147.31,28567.0
2026-05-01 13:40:00,147.3,147.4,147.3,147.355,33695.0
2026-05-01 13:45:00,147.35,147.375,147.29,147.335,33464.0
2026-05-01 13:50:00,147.35,147.4831,147.32,147.415,31099.0
2026-05-01 13:55:00,147.415,147.415,147.2,147.22,50505.0
2026-05-01 14:00:00,147.19,147.24,147.06,147.12,41629.0
2026-05-01 14:05:00,147.12,147.12,146.92,146.93,35918.0
2026-05-01 14:10:00,146.935,146.935,146.6733,146.685,40714.0
2026-05-01 14:15:00,146.705,146.705,146.56,146.59,50075.0
2026-05-01 14:20:00,146.59,146.59,146.49,146.53,39528.0
2026-05-01 14:25:00,146.525,146.625,146.46,146.58,48972.0
2026-05-01 14:30:00,146.6,146.72,146.6,146.62,58747.0
2026-05-01 14:35:00,146.6,146.63,146.52,146.585,37948.0
2026-05-01 14:40:00,146.6,146.8,146.575,146.74,46418.0
2026-05-01 14:45:00,146.72,146.825,146.72,146.75,40399.0
2026-05-01 14:50:00,146.75,146.86,146.74,146.8,49804.0
2026-05-01 14:55:00,146.775,146.88,146.77,146.875,44502.0
2026-05-01 15:00:00,146.88,146.97,146.8,146.8236,63302.0
2026-05-01 15:05:00,146.84,147.02,146.84,146.9701,52312.0
2026-05-01 15:10:00,147.0,147.17,146.9633,147.17,102911.0
2026-05-01 15:15:00,147.18,147.29,147.16,147.195,80845.0
2026-05-01 15:20:00,147.2,147.415,147.2,147.33,63429.0
2026-05-01 15:25:00,147.335,147.505,147.325,147.485,97017.0
2026-05-01 15:30:00,147.5,147.525,147.26,147.285,104400.0
2026-05-01 15:35:00,147.3,147.495,147.3,147.425,71215.0
2026-05-01 15:40:00,147.425,147.425,147.23,147.35,76599.0
2026-05-01 15:45:00,147.34,147.49,147.31,147.48,103933.0
2026-05-01 15:50:00,147.49,147.66,147.48,147.62,172547.0
